att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,irrelevant_att11,irrelevant_att12,irrelevant_att13,irrelevant_att14,irrelevant_att15,irrelevant_att16,irrelevant_att17,irrelevant_att18,irrelevant_att19,irrelevant_att20
-0.233731,-0.204198,0.07138,0.077326,0.004907,-0.415422,-0.178818,0.122318,-0.215916,0.165857,0.876677,0.115331,-0.261622,-0.267767,0.206924,-0.041827,-0.619054,0.560595,0.026722,0.767814
-0.417663,-0.377887,-0.311983,-0.01071,0.090495,0.018374,-0.218842,-0.332821,0.118271,-0.095068,0.573684,-0.566157,-0.89586,0.68855,0.162099,0.472692,-0.777461,-0.948396,0.681362,0.127128
-0.106587,-0.008361,0.118901,-0.346783,-0.215988,0.248181,0.182273,-0.105165,-0.144005,-0.000849,-0.36739,-0.074665,-0.465872,0.93415,-0.67689,0.513217,-0.517675,-0.982751,0.986101,-0.610844
-0.283643,0.034219,-0.298776,-0.01059,0.176849,0.102375,-0.002851,-0.121785,0.091649,-0.226219,-0.361716,0.322039,0.874752,0.39759,-0.880911,0.326664,0.886506,-0.803765,-0.680967,-0.977831
0.107364,0.235235,-0.246672,-0.036531,-0.37913,-0.073861,0.236878,-0.239905,-0.440164,0.106797,-0.848262,0.882186,-0.641395,-0.672762,-0.832271,0.917517,0.684417,0.783283,-0.909904,-0.341604
0.095487,-0.242389,0.008825,0.004945,-0.739418,-0.212792,0.140112,0.190106,-0.136955,-0.080552,-0.976965,-0.629958,0.17855,-0.807894,0.932644,0.588473,0.59116,-0.100709,0.050051,0.576885
0.221498,0.220976,0.133227,-0.224128,-0.020354,-0.247252,-0.691739,-0.061206,-0.119223,-0.006736,-0.268994,-0.815904,0.796482,0.957854,-0.828561,0.152791,0.784211,-0.642337,0.820876,-0.328156
0.028745,-0.307929,0.193619,-0.228273,0.149089,-0.02976,-0.370332,-0.118877,-0.218734,0.058719,-0.542991,-0.903409,-0.564645,-0.800693,-0.399023,0.417569,0.846827,0.058755,0.278289,-0.197686
-0.25824,0.206723,-0.411188,-0.080703,-0.265879,-0.020826,-0.082759,-0.011047,0.008976,0.156636,-0.65257,-0.587069,0.464935,-0.581767,-0.445231,0.094628,0.214528,-0.454001,-0.21954,0.665217
0.335135,0.197004,-0.009704,-0.05635,-0.292051,0.076777,-0.0218,-0.142259,0.138894,-0.210532,0.523785,0.956861,-0.565999,-0.403349,0.241288,-0.359622,0.316266,-0.689361,0.33966,-0.972576
-0.066551,-0.271402,-0.067716,0.222644,-0.396743,0.051026,-0.121777,-0.271105,-0.051892,0.009177,0.791699,-0.040918,0.662299,0.909927,0.775561,-0.707231,-0.140669,-0.372031,0.232309,-0.25931
0.159361,0.006784,-0.183382,-0.174716,0.158996,-0.295668,-0.086383,-0.08071,0.136043,-0.259163,-0.356546,0.776508,0.453512,0.910249,-0.275126,-0.321894,-0.231588,-0.88098,-0.174468,0.174725
0.450785,-0.508828,-0.053677,-0.219088,-0.229291,0.104758,-0.253882,0.035023,-0.177249,-0.065008,-0.462449,-0.718391,0.026348,0.910745,0.289623,0.50054,0.367224,0.211051,-0.316006,-0.951989
-0.264646,0.114263,-0.051674,0.197268,0.000242,0.036821,0.267671,0.255944,0.030145,-0.263529,-0.901946,-0.097869,-0.383921,-0.924266,0.270018,0.980795,-0.769952,0.352962,-0.540063,-0.095744
-0.158369,0.139988,0.013688,-0.280027,0.07359,-0.175155,0.003472,0.046125,0.00162,-0.314885,-0.136908,-0.391791,-0.663496,-0.543039,-0.982257,-0.361934,0.505688,0.64369,-0.656487,0.246862
0.170698,0.076631,0.193037,0.132149,-0.04621,0.005241,-0.104926,-0.092576,-0.208121,-0.185858,-0.386332,-0.134917,-0.693624,-0.706113,0.039118,0.750918,0.734388,0.650193,0.672734,0.458067
-0.145206,0.045262,0.194772,0.057022,0.136044,-0.660218,0.013982,0.157706,-0.13024,-0.239251,0.75001,0.704969,-0.739643,-0.015776,-0.265552,0.211805,0.57711,-0.894865,0.916607,-0.271912
-0.085418,-0.100876,-0.49837,0.037316,-0.028719,-0.06543,-0.268513,-0.002848,-0.140153,-0.005413,0.303444,0.912193,0.939016,0.67617,0.890019,0.608909,0.325341,0.142792,-0.073123,0.218903
0.022637,0.144123,0.02219,-0.314222,-0.050808,0.23729,-0.114438,0.032892,0.088331,0.170165,0.158878,-0.066289,0.57335,-0.835288,0.47867,-0.886708,-0.541326,0.295845,0.909685,0.284272
0.159221,0.08825,0.467566,0.698639,-0.253128,-0.094842,-0.117978,-0.056364,-0.037631,-0.202074,0.12932,-0.12386,0.865714,-0.799226,-0.402486,0.284664,-0.701542,0.95803,-0.163508,-0.259026
0.333256,0.000883,-0.026506,0.066924,-0.058633,0.009277,-0.319294,0.044002,0.057618,0.529291,0.413516,-0.034817,-0.828481,0.23476,0.033741,-0.817084,0.43171,-0.978513,-0.637264,0.695546
0.667277,0.201107,0.332106,0.028168,0.037183,0.002791,-0.056505,-0.045663,0.17933,-0.06267,-0.543755,0.539817,0.785976,0.587614,-0.91047,0.413219,0.044351,0.307904,0.153434,-0.682667
-0.012629,-0.099268,0.542995,0.005084,-0.025743,0.203689,0.022881,0.313534,0.598277,0.284835,0.624665,0.229186,0.050689,-0.073729,-0.466089,0.949906,-0.367902,0.895202,0.758873,0.034397
0.111402,0.037191,-0.054766,0.057695,0.471865,-0.093878,0.585637,0.110433,0.031858,-0.033015,-0.248809,-0.106809,-0.340071,0.351123,0.533491,-0.930588,0.307633,0.943797,0.803562,-0.9825
-0.489249,-0.00021,0.001874,-0.193793,0.128108,0.319868,0.010743,0.097023,0.365999,0.09868,0.342957,0.458169,0.341541,-0.703075,0.326836,0.547626,-0.318154,0.876945,0.741909,0.393655
0.070156,0.361041,0.038096,0.535176,0.212543,0.362865,-0.088072,0.248737,0.095562,-0.036735,-0.979703,0.487805,-0.180866,-0.497396,-0.538114,0.795511,-0.815798,0.278073,0.319946,-0.439359
-0.009261,0.027897,0.038988,-0.671913,-0.011973,0.114025,0.075821,-0.000907,0.068908,0.096576,-0.046546,0.51866,-0.531515,-0.501719,-0.643729,0.95365,-0.147012,0.425352,-0.779342,0.204682
0.252972,0.045578,0.184198,0.065891,-0.578241,0.065938,0.079683,0.067773,0.312892,0.131767,0.18097,0.463188,0.731025,-0.850755,-0.457898,-0.442592,0.75193,0.562326,0.248754,0.383733
0.338952,0.004817,0.187818,-0.195521,0.295208,0.194089,-0.487826,0.136946,0.36899,-0.046609,-0.2912,0.125346,0.541281,0.827558,-0.47356,-0.58303,0.968442,0.656729,0.448376,0.338235
0.038706,0.357916,0.680357,0.213963,-0.246651,0.056095,0.180451,0.000956,-0.041459,0.068965,-0.768197,0.751103,-0.305141,-0.42515,0.074047,0.309126,0.864626,-0.83762,-0.605417,-0.179209
-0.256558,-0.068541,0.334042,0.041877,0.284455,-0.033929,-0.092379,0.202082,-0.457985,0.068547,0.745271,0.995471,-0.808119,-0.722011,-0.230656,-0.789889,0.160489,0.087396,-0.261931,0.768331
0.701632,-0.099926,-0.028409,0.066846,0.014192,0.07765,0.092981,-0.036925,0.137245,0.029339,-0.188325,-0.542308,-0.368167,-0.712338,-0.15983,-0.347965,-0.663633,0.183023,-0.874493,-0.571625
-0.020782,0.241997,0.751491,0.408284,0.055361,0.315844,-0.24096,-0.0518,-0.063453,0.03883,-0.064201,0.526613,0.234959,-0.765706,-0.141476,0.681797,-0.413918,-0.720247,0.609126,0.729819
0.032252,0.749708,0.001548,0.216059,-0.271317,0.253743,0.179944,0.118566,-0.052913,-0.146926,0.530426,0.480218,0.079307,0.98362,0.535937,0.444308,-0.496912,0.470876,0.374133,0.174238
-0.503078,-0.318217,0.42505,0.045367,0.309451,0.081188,-0.137737,-0.237009,0.138657,0.301189,0.006289,0.168811,0.759135,-0.046039,0.397562,0.986189,0.239146,-0.980913,-0.641976,0.01331
-0.139377,0.031431,-0.020047,-0.35177,0.08993,-0.088279,-0.259399,0.430313,0.016033,0.62429,-0.693001,-0.965751,0.508803,0.398707,-0.325108,0.147771,-0.02944,0.361643,0.449469,0.450105
-0.374507,0.189769,0.143273,0.333249,0.025909,0.139721,-0.058148,-0.085372,-0.338104,0.187538,0.976345,-0.687614,0.546895,-0.968339,0.858871,-0.172355,-0.896385,-0.482719,0.305597,-0.683565
-0.133983,0.413885,0.045391,0.072977,0.205746,0.570101,-0.048194,-0.475076,0.082836,0.065733,0.86697,0.948764,-0.840251,0.612007,-0.409099,0.193479,-0.757321,0.438426,-0.684563,0.676237
-0.074553,0.15928,0.124649,0.05263,-0.008411,0.01822,0.115352,0.067867,0.189172,-0.801218,0.682735,0.725701,-0.925262,0.163263,0.058079,0.085312,-0.94309,-0.428794,0.295642,-0.591643
-0.06266,0.12485,-0.500694,0.006326,0.001627,-0.043001,-0.125734,0.15933,0.155628,-0.127081,-0.4701,-0.669192,-0.284312,0.511418,-0.048773,-0.296042,0.871229,0.030649,0.595363,0.634539
-0.282283,0.309952,-0.163836,-0.10084,0.084138,-0.484488,-0.023779,0.387387,0.419175,-0.069864,0.903762,0.352486,0.761087,-0.792444,0.021611,-0.730253,0.162127,0.597746,-0.595601,0.264807
0.025411,0.417712,-0.059788,-0.016043,-0.421727,-0.283656,-0.169345,0.209063,0.161145,-0.084821,-0.542046,-0.492049,0.346932,-0.153095,0.047589,-0.470789,0.77807,-0.791468,0.227788,-0.401346
0.021774,0.003158,0.291582,0.034498,0.097557,0.060628,-0.312949,0.0081,0.731895,-0.033396,-0.575104,0.616252,0.608026,-0.212071,-0.160218,0.414195,0.278165,-0.975981,0.267701,0.293829
-0.017101,-0.142891,0.006324,-0.21408,0.072514,-0.271689,0.470024,0.096896,-0.079204,-0.018099,0.640749,-0.974024,0.903421,0.571545,0.048359,-0.264794,-0.527059,-0.384043,-0.572508,-0.176408
0.054305,0.001955,0.032105,-0.593998,0.001186,-0.204331,0.284229,0.145084,0.002402,0.433756,-0.729143,0.279711,0.923932,-0.5171,0.795043,-0.784011,0.270603,-0.369471,0.942356,0.297798
-0.055745,-0.015075,0.583833,0.078691,0.442872,-0.135354,0.267934,0.132217,-0.086613,-0.063667,-0.94259,-0.089184,0.363798,-0.991501,-0.62641,-0.57225,0.024865,0.63495,0.396597,-0.98591
-0.182402,0.120686,0.136901,0.269419,0.09842,0.020281,-0.250587,0.100505,-0.03743,0.675666,0.276548,-0.630006,0.417593,0.023516,-0.185255,0.01896,0.52209,0.12659,-0.209407,0.905182
-0.050026,-0.162428,0.101272,0.0523,0.096915,-0.053658,0.089577,0.213951,-0.594141,-0.116284,-0.314659,-0.60206,0.031495,-0.217523,-0.60443,0.101224,-0.157616,0.087886,-0.915843,-0.989934
0.184016,-0.549362,-0.23196,0.029733,0.088881,-0.145964,-0.052477,0.163839,0.275297,0.374327,-0.820954,0.705881,-0.379588,-0.152696,-0.879945,0.565645,0.919572,-0.518471,-0.48882,-0.144114
-0.219705,0.094061,-0.495676,0.066798,0.225205,-0.092546,-0.030773,0.467829,0.276954,-0.074983,-0.683805,0.889024,0.415862,0.417086,0.771113,0.570873,0.577632,0.958932,-0.791344,0.109127
-0.021648,0.002355,0.168391,-0.081309,-0.495077,-0.062741,0.233073,-0.250501,-0.022359,0.149074,0.485102,0.1511,-0.678174,0.852576,-0.172548,0.348427,0.036674,-0.658196,-0.86195,0.736918
0.183808,0.53828,0.064156,0.238733,0.100228,0.268786,-0.052868,0.347319,0.216306,-0.100553,0.493096,-0.985153,-0.753827,-0.975088,0.87782,0.978911,-0.208499,-0.545874,-0.263668,-0.809733
0.339248,-0.405902,-0.35416,0.432275,0.01208,-0.110843,-0.043638,0.121744,0.241408,-0.043543,-0.496639,-0.131807,-0.505943,-0.746457,0.206462,-0.148314,0.833066,-0.766677,-0.412905,-0.459478
-0.087845,-0.321123,0.256523,0.167755,0.223249,0.352595,-0.257176,0.091297,-0.197338,0.044711,0.299143,-0.634953,0.638575,0.605034,0.055045,-0.641094,0.401957,-0.880127,0.049295,-0.89048
0.005903,0.00386,-0.380862,0.01544,-0.135398,-0.009245,-0.018268,-0.407851,0.107985,-0.317316,-0.872196,0.56031,-0.964129,-0.944163,-0.692919,0.002391,-0.141311,0.179873,0.153987,-0.245216
-0.052095,0.49572,0.063539,0.547535,-0.281981,0.018538,0.02771,0.437762,0.18536,0.227806,0.205744,0.689472,-0.929171,0.113061,0.641349,0.799504,-0.615219,0.702537,-0.859117,0.707464
-0.682111,0.030967,0.091213,-0.024162,-0.149668,0.019353,0.278475,0.050026,0.047004,0.069559,-0.781345,-0.036326,-0.419011,-0.146343,-0.257421,0.734473,0.679187,-0.137267,0.250718,0.597137
0.406076,0.066034,0.013076,-0.132155,-0.114637,0.463061,0.029887,-0.013388,-0.295054,-0.021157,-0.269629,-0.81748,0.516969,0.681702,0.153682,0.367712,-0.294186,-0.042792,-0.658251,-0.799866
0.311631,-0.694379,0.273037,0.167353,-0.022827,0.014494,0.12113,-0.004332,-0.120763,0.259856,-0.250727,-0.308618,-0.404659,0.393929,-0.451821,0.722699,0.029942,-0.496835,0.615754,0.464059
0.400475,0.096006,0.005363,-0.308005,0.057257,-0.318192,-0.13936,-0.425854,0.017746,-0.044639,-0.743183,0.830988,0.85373,-0.854771,-0.630377,0.633608,-0.963963,-0.298415,-0.691335,-0.280986
-0.060644,-0.100078,-0.15795,0.738817,0.045586,0.015396,-0.006204,-0.233735,0.011125,0.018955,0.272315,0.929568,0.02837,-0.340511,0.233319,-0.945331,-0.940383,0.268619,-0.757488,0.695656
0.675325,-0.309064,-0.16663,-0.038009,0.126308,-0.005619,-0.179922,0.100248,-0.217758,0.020631,0.037042,0.737616,0.472914,0.359122,-0.447543,0.88246,-0.56443,0.061347,-0.700944,0.322449
0.028546,-0.093535,-0.000542,0.52477,0.149754,0.473516,-0.091753,0.294556,0.44804,0.142639,0.705714,-0.550141,-0.112923,0.09244,0.405027,-0.115063,-0.05989,-0.814843,-0.656888,-0.658268
0.475507,-0.031572,0.43656,0.213129,-0.050402,0.112562,0.044929,-0.357088,-0.022529,0.294737,0.122266,-0.173373,-0.081414,0.706552,0.599923,-0.093091,-0.110032,0.066234,0.107794,0.919943
-0.333576,0.240196,0.056459,-0.012407,0.013614,-0.14929,0.548675,0.00752,-0.124952,0.010742,-0.051205,-0.07255,-0.732438,-0.98952,-0.337844,0.953156,0.098364,-0.717308,-0.200881,0.766295
0.446478,0.014097,0.547418,0.069553,-0.002507,-0.055239,0.001191,0.046748,0.493967,0.121379,-0.2381,-0.605785,0.31528,-0.353745,-0.499025,-0.359012,0.341931,0.531477,-0.541215,-0.767565
-0.081783,0.135013,-0.246051,0.03368,0.122868,-0.318438,-0.088757,0.00505,0.122072,0.533149,-0.588897,0.641988,0.607283,0.263141,-0.154978,0.248535,0.366474,0.006327,0.748261,0.640384
0.017157,-0.018984,-0.004596,-0.444824,0.497819,-0.010513,0.009614,-0.183458,0.021831,-0.413247,0.662501,0.586076,0.363161,0.181736,0.150897,0.829392,-0.316178,0.497107,0.122413,0.155825
-0.05729,0.623214,0.003326,-0.011602,-0.054499,-0.022477,-0.007293,-0.033991,0.451243,-0.007498,0.171288,0.288895,0.212309,0.731516,0.172248,0.065784,-0.54994,-0.203813,0.215895,-0.851528
-0.083156,0.427615,0.029978,0.078531,0.022772,0.437234,-0.656786,0.091478,-0.134779,0.058863,0.414898,-0.934287,0.748332,0.719652,-0.696338,0.419578,-0.938844,-0.601968,0.570915,0.701621
0.492109,0.218099,0.090181,0.653612,0.167756,-0.011022,-0.34598,0.003071,0.044241,0.010797,-0.819332,0.841587,-0.532664,-0.605823,-0.693631,0.223115,-0.719129,-0.830206,0.022206,0.071579
0.780338,-0.147213,0.189689,0.270518,-0.039229,0.387228,-0.012202,0.087486,0.010986,0.040258,0.376178,0.881395,0.951279,-0.064419,-0.768609,-0.579129,-0.21552,0.600722,-0.412736,-0.942256
-0.108904,-0.134617,0.31259,0.656877,-0.029821,0.046526,0.01379,0.046491,-0.004875,0.348193,-0.314165,0.180501,0.552256,0.363667,0.962037,0.300765,0.048138,-0.364823,0.580954,-0.189352
0.172515,0.054849,-0.649567,0.186488,-0.02972,-0.185857,-0.268885,0.049955,0.171062,-0.017354,0.334226,-0.153734,0.633667,0.978306,-0.485652,-0.406056,0.156835,0.967651,0.909181,-0.755838
0.018367,-0.751593,0.006236,0.058506,0.004317,-0.061402,0.187443,-0.062101,0.387663,-0.027688,-0.133037,-0.457321,0.967593,-0.457963,0.305418,0.40888,-0.005838,-0.680475,0.652797,0.376598
-0.172013,0.160803,0.327113,0.112793,-0.349988,0.114879,0.34908,0.045166,0.093168,-0.07274,0.38604,-0.384714,0.043516,-0.380882,0.300859,-0.484359,-0.403739,-0.301376,0.71838,0.332165
-0.672123,0.034369,0.107735,-0.123493,-0.095961,0.178034,0.038934,-0.213315,0.048925,-0.094057,-0.426796,-0.253912,0.71212,-0.649403,0.090644,-0.793484,-0.58682,0.317374,-0.373978,-0.101108
0.0649,-0.305207,-0.249172,0.004482,-0.005438,0.02483,-0.035065,-0.559966,-0.080332,0.068193,-0.372959,-0.925723,-0.799002,0.790527,-0.644905,-0.691741,-0.432445,-0.151568,-0.42381,-0.747277
0.053834,-0.274578,0.110966,0.037183,-0.558131,0.00248,-0.127808,-0.022791,0.006747,0.07353,-0.01613,0.605712,-0.440497,-0.641876,0.238944,0.668869,0.708543,-0.556082,0.469745,-0.707698
0.353299,0.019484,-0.016624,0.055119,0.685638,0.036285,-0.07376,0.042528,0.04794,0.096201,0.477128,-0.349482,0.011909,-0.640822,-0.748319,0.629078,-0.965224,-0.366782,-0.739795,0.838532
0.34059,0.200657,0.309401,0.372361,-0.024787,-0.285159,-0.090952,-0.007769,0.22008,0.206369,-0.966172,-0.016117,-0.453179,0.563489,0.388357,-0.562226,0.841762,-0.676803,-0.860557,0.372003
0.026938,-0.219861,-0.020084,0.144854,0.270683,0.258685,0.050249,0.745997,-0.268986,0.026514,0.760235,-0.289036,0.903107,-0.059354,-0.820429,0.385018,-0.594243,-0.086699,-0.127378,-0.074019
0.021662,0.682943,-0.047047,0.096215,0.198607,0.261812,0.054902,0.118763,-0.266266,-0.013416,0.513814,0.505159,-0.483666,-0.417273,-0.173323,0.490878,-0.951997,0.547566,0.911926,0.919956
0.562931,0.418329,0.212286,0.10729,-0.117811,-0.063848,-0.012222,-0.459232,0.020771,0.061751,-0.99233,0.333316,0.083979,-0.910819,-0.016312,-0.931019,0.262121,-0.921883,-0.430543,0.087391
-0.0644,0.156996,0.064104,-0.315553,0.160355,0.129238,0.109102,0.721103,-0.003726,0.001816,0.891141,-0.8835,0.342886,0.047277,-0.832453,0.327784,-0.703894,0.013943,-0.113384,-0.019013
0.416007,0.236183,-0.029189,0.256361,-0.562482,0.123393,0.223471,-0.038126,-0.114223,0.123578,-0.128474,0.416781,-0.889726,-0.716641,-0.698694,-0.391432,0.553109,0.959297,0.300834,-0.129423
0.079093,0.046796,-0.134667,-0.026897,0.853478,0.048813,0.15388,0.060251,0.012029,0.217605,-0.906468,-0.613667,-0.667164,0.139219,-0.860582,-0.103125,-0.362755,-0.525962,0.712291,0.004817
-0.436889,-0.068069,0.061863,0.191284,0.007389,0.00527,0.052841,-0.194171,0.020957,0.707808,0.012967,-0.656459,-0.938607,-0.221012,-0.058791,0.174482,0.37875,-0.639174,0.056052,0.291856
-0.176253,0.041688,0.246912,0.28417,0.146425,0.721994,0.210221,0.123731,-0.191932,0.003102,0.758595,0.711534,0.196445,-0.628997,-0.070703,0.074385,-0.685155,-0.170138,-0.516805,-0.649289
0.033653,0.331656,0.061294,0.011277,0.042195,0.200863,-0.009876,-0.779181,-0.045784,0.173719,0.371214,0.208551,-0.660502,0.613524,-0.992882,0.515103,-0.002303,0.320596,-0.726823,0.76031
0.001269,0.028715,0.02513,0.181347,0.156934,0.330386,0.719522,0.023694,-0.24654,0.077133,-0.226318,0.439211,0.974141,0.461281,-0.341972,0.657707,-0.70062,0.762456,-0.304314,-0.865698
-0.150215,0.187198,-0.388656,-0.064186,0.236756,-0.090633,0.152485,0.179346,0.401198,0.296611,0.32258,0.004461,-0.141429,0.821601,-0.317036,0.065329,-0.732686,0.305558,0.301385,0.605243
-0.294313,0.331197,0.747471,-0.201664,0.015094,0.029991,0.004101,0.129215,-0.099328,0.057472,0.315699,0.310575,0.338118,-0.534883,0.761084,-0.452206,0.765227,-0.099045,-0.833632,0.421535
-0.285713,0.039025,-0.56939,0.033833,0.086111,-0.178959,0.072201,0.045564,0.018495,0.069894,0.904883,-0.919921,-0.786184,0.259229,0.076036,-0.678062,0.358346,-0.806916,0.095332,-0.064603
0.264041,0.052633,-0.214811,0.078027,-0.092933,0.176233,-0.593581,0.076525,0.011527,-0.240262,0.047629,-0.402908,0.794225,-0.814027,0.308618,0.070916,0.94271,0.920705,0.884907,-0.637451
-0.182447,0.008833,-0.057446,-0.03787,0.525796,0.143096,0.068815,0.172967,-0.038663,-0.268295,0.011139,0.684924,0.306552,0.334545,0.055094,-0.215639,-0.716202,-0.895985,-0.325693,0.67766
0.050164,-0.010457,0.041624,0.181172,-0.615914,0.128532,0.29075,-0.025663,0.013742,0.04991,-0.361629,-0.175541,-0.524874,-0.671478,0.620806,-0.772088,0.757053,-0.296697,0.909508,-0.991248
0.224472,0.819585,0.142048,0.055478,-0.022575,-0.049814,-0.003638,0.069651,-0.031295,0.018836,0.247388,0.469094,0.847042,0.405936,-0.375972,0.128885,-0.458608,-0.07171,-0.705011,0.324609
0.022147,0.047216,0.049706,-0.052406,0.040223,0.023732,0.015266,0.768095,-0.264981,0.155196,-0.655304,0.067894,-0.555767,-0.154536,-0.080756,0.059484,-0.293095,-0.001911,-0.389716,-0.730824
-0.547609,0.451803,-0.086858,0.273143,-0.115905,0.009553,0.047124,-0.136027,-0.279272,0.074728,0.003081,-0.573238,-0.832573,-0.366271,-0.962335,-0.78402,-0.008748,-0.278076,-0.23492,-0.835608
-0.056541,-0.076122,0.095225,0.022383,-0.114697,-0.662867,0.020794,-0.071392,0.035497,0.077708,0.028928,-0.547436,0.720911,-0.511811,-0.797525,-0.721045,0.538678,0.893736,0.825526,0.737634
0.356325,0.011222,0.106246,-0.062949,0.703469,0.067266,0.223442,-0.025896,0.104989,0.080768,0.198426,-0.046689,-0.150767,0.659515,-0.405149,0.02453,0.975214,-0.945512,-0.133829,0.573097
-0.107913,0.028964,0.510051,0.021713,0.593093,-0.060264,0.007163,-0.37693,0.422288,0.036034,-0.316783,0.705907,0.590988,-0.309768,-0.956571,0.849308,-0.561097,-0.159775,0.818131,-0.039932
-0.016525,-0.353205,-0.31597,-0.191306,0.360698,-0.119803,-0.013458,-0.00137,0.02107,0.101538,-0.848367,-0.569785,0.804665,-0.362391,0.834938,0.663444,-0.368552,0.849162,-0.542351,-0.681131
-0.076278,0.302915,-0.057545,0.034728,-0.639921,0.339091,-0.041345,0.04168,-0.120264,0.035058,-0.708981,-0.616028,-0.81739,0.594146,0.578891,-0.730772,0.695375,0.955665,-0.695764,-0.888107
-0.26436,0.126038,0.159486,0.328365,-0.225219,0.005243,-0.066921,0.462668,0.416738,-0.245111,0.050005,-0.941571,-0.351811,0.855985,0.717325,-0.769768,-0.63217,-0.717213,-0.500478,0.758718
0.122857,-0.050512,0.008429,-0.612327,-0.034267,0.589711,0.03457,0.042735,0.026016,0.065042,-0.321315,-0.268193,0.765993,-0.723461,0.595813,0.983226,0.068821,0.909006,0.273349,0.01798
0.120817,0.158294,0.028373,0.099341,0.023713,0.016476,0.088786,0.277273,0.863968,-0.020642,-0.387657,-0.469792,0.454626,-0.54054,0.279728,0.467774,-0.470245,0.901267,-0.039476,0.303053
-0.205978,0.189598,0.305816,-0.25574,0.063524,-0.121893,0.166761,-0.694628,0.103507,-0.002458,-0.105181,0.038296,-0.223339,0.03265,-0.683398,0.543857,0.470384,-0.211116,0.829036,0.973392
0.029729,-0.114377,-0.07049,-0.61548,0.193813,0.007032,0.008654,-0.053569,0.075483,-0.089315,0.696128,-0.439118,0.322315,0.625771,-0.750648,-0.085343,-0.567113,0.256024,0.368871,-0.420328
0.061187,0.804067,-0.028594,-0.051307,0.005883,-0.089398,-0.081308,0.060091,0.04874,0.106254,-0.397683,-0.191241,-0.834767,0.951012,-0.754748,-0.070599,0.956212,0.050445,-0.148486,0.91079
0.085617,-0.048815,-0.151156,0.692602,-0.023875,0.407756,0.008616,-0.292789,-0.021874,-0.00326,-0.168505,0.296284,0.544588,-0.05443,0.122167,-0.448892,0.128558,-0.919845,-0.383399,-0.651969
0.201539,0.29599,0.468261,-0.148553,-0.411355,0.024075,0.047484,0.004938,-0.130282,-0.048887,0.977796,0.104002,-0.657112,-0.059634,0.258468,0.758278,-0.47105,0.87615,0.918222,-0.889107
-0.305001,0.535859,-0.03368,0.100529,-0.056301,-0.173656,0.352922,-0.031269,0.283395,-0.010951,0.954997,0.168158,-0.35986,-0.279711,-0.671001,-0.18835,-0.470662,0.298256,-0.455624,-0.603728
-0.060946,0.20795,0.186334,-0.422346,-0.050482,-0.033009,0.404177,0.006104,-0.178641,0.29092,-0.314653,0.982405,0.720106,0.865124,0.01068,0.041877,-0.22303,0.093201,-0.384248,-0.134795
0.044706,0.008763,-0.04686,0.255116,-0.163781,-0.657445,-0.11732,0.050509,0.07772,0.001782,0.969686,0.889005,-0.997409,-0.582831,-0.726829,0.267308,-0.15547,0.001852,0.812216,0.397656
-0.026992,0.020233,0.590236,0.096919,-0.127731,0.211483,-0.220388,-0.057619,0.012155,0.049696,-0.373644,0.13202,-0.372656,0.50236,-0.330859,0.580317,0.985669,-0.840639,0.136255,0.275668
0.027066,0.25595,0.045998,0.182946,0.045681,-0.326699,-0.031453,-0.440158,-0.333408,0.136377,-0.825943,-0.040513,0.50182,-0.391323,0.252933,-0.725727,0.660134,-0.077315,-0.397423,0.00964
-0.058828,0.636191,0.168581,-0.185323,0.149031,0.197277,0.100359,0.188393,0.035602,0.046331,0.364358,0.492553,0.259773,-0.347607,-0.99497,-0.868873,-0.978806,0.660604,-0.126281,-0.286268
0.153866,0.143054,0.493067,-0.017626,0.345335,-0.006288,-0.066212,-0.126149,-0.323444,-0.434614,-0.919091,0.305631,-0.995575,-0.626091,0.572939,-0.557378,0.445068,-0.10094,-0.194234,-0.631981
0.418253,0.465468,0.517283,0.241033,0.097449,0.248293,-0.11,0.038817,0.068867,0.116642,-0.616308,-0.057531,0.204257,0.916713,-0.061228,-0.931351,-0.984546,0.258136,-0.37972,-0.638215
0.108182,-0.029268,0.040006,0.796059,0.106359,-0.265137,-0.000427,0.021437,0.08058,-0.030191,-0.311808,-0.53028,-0.522077,-0.64753,0.502555,0.897802,-0.224769,0.355813,-0.496346,0.56017
0.029064,-0.022347,0.025203,0.006112,0.18603,-0.24679,0.034052,0.812894,-0.026566,0.101093,-0.337032,0.96439,0.08526,-0.59888,-0.227447,-0.597607,0.672326,0.079003,0.90999,-0.277274
-0.047566,-0.098726,0.351552,-0.21591,-0.162534,-0.277141,-0.041869,-0.150429,0.46886,-0.164171,-0.132561,-0.852094,0.103049,0.416701,-0.845217,-0.010771,-0.860793,0.906355,0.796187,0.655587
-0.04634,0.145728,0.050566,0.006738,0.039905,-0.037402,0.618647,0.284328,0.393178,0.024402,0.429133,0.602305,0.907361,0.908579,0.540256,0.735475,0.868426,0.163625,-0.932778,-0.991122
0.626762,-0.078707,-0.252681,0.419225,0.057908,-0.090758,-0.032814,0.097414,0.00511,-0.107427,0.201375,0.799212,-0.359176,-0.733948,0.83811,-0.655481,0.82424,0.835648,0.306211,-0.571461
-0.18316,-0.035332,0.476159,0.276018,0.588705,0.016388,-0.229874,-0.134072,-0.105176,-0.086228,-0.594819,0.987024,-0.224389,-0.944533,-0.835174,-0.980368,0.137884,0.765232,0.589185,-0.090664
